1989;An analysis of first-order logics of probability
2011;Learning actions in complex software systems
2011;Kalman filter vs. particle filter in improving K-NN indoor positioning
2013;A stock selective system by using hybrid models of classification
2003;Enhanced model for chromaticity differences
2013;SafetyMet: A Metamodel for Safety Standards
2012;A method for avoiding the feedback searching bias in ant colony optimization
2011;Refined non-rigid registration of a panoramic image sequence to a LiDAR point cloud
2012;Adaptive agents on evolving networks
2008;Non-uniform Boolean Constraint Satisfaction Problems with Cardinality Constraint
2012;Service replacement algorithm using complex network
2009;The Role of Ontologies in Disaster Recovery Planning
2013;GMAC: A Seed-Insensitive Approach to Local Community Detection
2011;An improved DNA-sticker addition algorithm and its application to logarithmic arithmetic
1987;Blackboard-based dependency parsing
2013;Surjective cellular automata far from the Garden of Eden
2010;THE EFFECT OF PRICE PRESENTATION , SALES RESTRICTIONS , AND SOCIAL NETWORKS ON CONSUMER EWOM ACTIVITIES : TWO -PHASE VALIDATION
2012;Research on Inbound Tourist Market of Liaoning Province Based on Tourism Background Trend Line
2008;Segmentation cues in lexical identification and in lexical acquisition: Same or different ?
2008;Synthesizing community wisdom: A model for sharing cancer-related resources through social networking and collaborative partnerships.
2012;Rotation invariant finger vein recognition
2008;A UML-based Method for the Development of Policies to Support Trust Management
2007;3D Face: biometric template protection for 3d face recognition
2013;Parallel Discrepancy-Based Search
2002;Modeling Metadata-Enabled Information Retrieval
2012;Information freedom and associative artificial intelligence
2013;2nd International Workshop on Load Testing of Large Software Systems (LT 2013)
2013;Talking about technology: the emergence of a new actor category through new media
2001;Learning Matrix Space Image Representations
2012;Mining cell cycle literature using support vector machines
2008;Web Data Integration System: Approach and Case Study
2007;Model-Based Default Refinement of Partial Information within an Ambient Agent
2011;Snakes and cellular automata: reductions and inseparability results
2003;Networking Data Integrity: High Speed Architectures and Hardware Implementations
2005;An event correlation approach based on the combination of IHU and codebook
2013;An Expressive Framework for Verifying Deadlock Freedom
2010;Exploiting Conversation Structure in Unsupervised Topic Segmentation for Emails
2003;Differential systems with positive variables
2016;DMaaS: syntactic, structural and semantic mediation for service composition
2011;Regular growth automata: properties of a class of finitely induced infinite machines
2013;Die „Frankfurter Schule“ in der Statistik und ihre Folgen
2013;Intertwined forward-backward reachability analysis using interpolants
2009;Toward a Formal Ontology of Time from Aspects.
2012;Alpha matting using artificial immune network
2011;Nonlinear time series modeling and prediction using local variable weights RBF network
1998;Average Grain Size Determination using Mathematical Morphology and Texture Analysis
2009;Dynamical systems analysis of a protocell lipid compartment
2007;Geometric constraints for line segment tracking in image sequences
2004;Modeling of a Procedural Knowledge by a Dialogue Knowledge Base
2012;FAMoS: a flexible active monitoring service for wireless sensor networks
2012;A graph based approach for heterogeneous document segmentation
1995;Synthesizing plant controllers using real-time goals
2014;Accessible Metadata Generation
2008;Consensus clustering algorithms: comparison and refinement
2008;Recombinable game mechanics for automated design support
2000;EXECUTION REPLAY AND DEBUGGING OF DISTRIBUTED MULTI-THREADED PARALLEL PROGRAMS
2001;Implementation of a Virtual Time Synchronizer for Distributed Databases on a Cluster of Workstations
2011;Security in the context of multi-agent systems
2015;An Adaptive Sampling Approach to 3D Reconstruction of Weld Joint
2000;Performance of a Modified ATDMA Based System in an Indoor Mixed Traffic Environment
2012;ACO on multiple GPUs with CUDA for faster solution of QAPs
2001;Model-based compensation of the additive noise for continuous speech recognition. Experiments using the AURORA II database and tasks
2013;Taxation and stability in cooperative games
2011;Lagrange dual decomposition for finite horizon Markov decision processes
2011;Cryptanalysis of a SIP authentication scheme
2012;likwid-bench: An Extensible Microbenchmarking Platform for x86 Multicore Compute Nodes
2014;Editorial for the Bibliometric-enhanced Information Retrieval Workshop at ECIR 2014
2011;Using web quality models and a strategy for purpose-oriented evaluations
2006;Petri Nets and Matrix graph grammars: Reachability
2015;A Cloud Based Architecture of Existing e-District Project in India towards Cost Effective e-Governance Implementation
2013;Exploring Margin for Dynamic Ensemble Selection
2012;Improvement of BLASTp on the FPGA-Based high-performance computer RIVYERA
2011;Holonic multi-agent system for real time simulation of control systems
1989;Storing and generalizing multiple instances while maintaining knowledge-level parallelism
2006;Time-frequency analysis for voice activity detection
2011;Effect of ATC training with NextGen tools and online situation awareness and workload probes on operator performance
2007;Building Immersive Conversation Environment Using Locomotive Interactive Character
2012;Evolution of Verification Techniques by Increasing Autonomy of Cooperating Agents
2011;Local matching dynamics in social networks
2013;Message Passing or Shared Memory: Evaluating the Delegation Abstraction for Multicores
2011;Scheduling yard cranes considering crane interference
2013;Hybrid Distributed Consensus
2013;Analyzing hemagglutinin genes of human H5N1 virus by linear neighborhood embedding
2004;An Interactive English Pronunciation Dictionary for Korean Learners
2003;Semantic representation of contract knowledge using multi tier ontology
2012;The inverse lambda calculus algorithm for typed first order logic lambda calculus and its application to translating english to FOL
2010;A seven-state time-optimum square synchronizer
2011;Differential fault analysis of AES-128 key schedule using a single multi-byte fault
2012;FISER: An Effective Method for Detecting Interactions between Topic Persons
2002;Mixed Laguerre–Legendre Spectral Method for Incompressible Flow in an Infinite Strip
2013;A convolutional neural network for pedestrian gender recognition
2011;Binocular structured light stereo matching approach for dense facial disparity map
2011;From web 2.0 to classroom 3.0
2012;An agent-based annotation model for narrative media
2011;LMI conditions for stability of impulsive stochastic neural networks with unbounded time-varying delays
2013;A Polynomial Time Approximation Algorithm for the Two-Commodity Splittable Flow Problem
2012;Robust proportional-derivative control of a three-axis milling machine tool
2011;p-th Order Optimality Conditions for Singular Lagrange Problem in Calculus of Variations. Elements of p-Regularity Theory
2004;Navigating 3D Virtual Environments by Following Embodied Agents: a Proposal and its Informal Evaluation on a Virtual Museum Application
2012;An empirical tool for analysing the collective behaviour of population-based algorithms
2011;A Historical Account of the Value of Free and Open Source Software: From Software Commune to Commercial Commons
2012;SARC: subjectivity alignment for reputation computation
2009;Sensing and predicting the pulse of the city through shared bicycling
2012;Fiction, Counterfactuals: The Challenge for Logic
1999;Rapid prototyping technology: applications and benefits for rapid product development
2014;Fast Spammer Detection Using Structural Rank
2011;Computing the longest common prefix array based on the burrows-wheeler transform
2011;Detection and tracking of multiple similar objects based on color-pattern
2010;Collaborative intrusion detection framework: characteristics, adversarial opportunities and countermeasures
2012;A test process improvement model for automated test generation
2011;The PHOTON family of lightweight Hash functions
1994;Assigning Function to CDS Through Qualified Query Answering: Beyond Alignment and Motifs
2011;Artificial immune system based on clonal selection and game theory principles for multiobjective optimization
2012;Juke cylinder: sound image augmentation to metamorphose hands into a musical instrument
2002;Granular Computing on Binary Relations
2010;Figure-ground Segmentation using Metrics Adaptation in Level Set Methods
2011;Ownership types for the join calculus
2012;Protecting sensitive relationships against inference attacks in social networks
2013;My dream theatre
2013;A Collaborative Enterprise Framework to Support Engineering Changes in Manufacturing Planning and Control
2000;A Pricing Model for American Options with Gaussian Interest Rates
2011;Open government data: a stage model
2011;True trustworthy elections: remote electronic voting using trusted computing
2011;C-Lash: A Cache System for Optimizing NAND Flash Memory Performance and Lifetime
2010;A lightweight 256-bit hash function for hardware and low-end devices: lesamnta-LW
2012;Strict local testability with consensus equals regularity
2012;Data structures for detecting rare variations in time series
2014;Adaptive distance measures for sequential data
2013;Hybrid Neuro-Fuzzy Network Identification for Autonomous Underwater Vehicles
2012;The Semigroups of Order 10
2013;Obtaining a 3D Model from a Facial Recognition in 2D
2007;A GRAPH-BASED FRAMEWORK FOR RAPID CONSTRUCTION OF DOCUMENT INTEGRATION TOOLS
2013;Artificial Neural Network Approach for Land Cover Classification of Fused Hyperspectral and Lidar Data
2014;Robot Cognition using Bayesian Symmetry Networks
2013;Application of Bat Algorithm and Fuzzy Systems to Model Exergy Changes in a Gas Turbine
2012;Complex functional rates in rule-based languages for biochemistry
2009;Magnetfeldemissionen von Traktionsmaschinen
2006;Argue tuProlog: A Lightweight Argumentation Engine for Agent Applications
2009;A System Dynamics Model That Simulates a Significant Late Life Cycle Manpower Increase Phenomenon
2013;Fast dropout training
2011;Social mechanism of granting trust basing on polish wikipedia requests for adminship
2007;A logical theory of coordination and joint ability
1998;A note on fast Fourier transforms for nonequispaced grids
2008;Theoretical and Computational Properties of Preference-based Argumentation
2012;Statistics of pairwise co-occurring local spatio-temporal features for human action recognition
2006;Value-Based Software Engineering: Seven Key Elements and Ethical Considerations
1997;A virtual reality-based system for hand diagnosis and rehabilitation
2013;Adaptive Region Growing for Automated Oil Palm Fruit Quality Recognition
2012;Security Analysis in Probabilistic Distributed Protocols via Bounded Reachability
2013;On the existence of positive solutions for a class of ( p ( x ) , q ( x ) )-Laplacian system
2013;Entropy and heterogeneity measures for directed graphs
2014;Mobile learning: a workforce development strategy for nurse supervisors.
2005;Using Patient Data to Retrieve Health Knowledge
2012;Information-Gathering events in story plots
2011;Reasoning about constants in nominal isabelle or how to formalize the second fixed point theorem
2012;Towards Automated and Correct Composition of Timed Services
2011;Strong proofs of knowledge
2013;Selecting an adaptive sequence for computing recursive M-estimators in multivariate linear regression models
2013;Mood Dependent Music Generator
1994;A class of nonmonotone stabilization trust region methods
2013;Intersection cuts for mixed integer conic quadratic sets
2012;Cloud classification in JPEG-compressed remote sensing data (LANDSAT 7/ETM+)
2012;Aircraft continuous climb/descent modelling using computer based tools
1999;Study of a Mixed Similarity Measure for Classification and Clustering
2006;Fuzzy Logic Tracking Control for Unicycle Mobile Robots
2015;Optimierung der Kühlung von Traktionsmaschinen unter Anwendung der Computational Fluid Dynamics-Methode
2014;Flipping the IS Classroom - Theory-Driven Design for Large-Scale Lectures
1996;The design and development of internet- and intranet-based collaboratories
2014;TOWARDS A DESIGN MODEL FOR INTERDISCIPLINARY INFORMATION SYSTEMS CURRICULUM DEVELOPMENT, AS EXEMPLIFIED BY BIG DATA ANALYTICS EDUCATION
2011;Identity and ethnicity in /t/ in Glasgow-Pakistani high-school girls
2012;Open Issues and Proposals in the IT Security Management of Commercial Ports: The S-PORT National Case
2012;Checking feasible completeness of domain models with natural language queries
2011;Managing Structured Collections of Community Data
2000;Simple Word Sense Discrimination
2013;Symbolic control of stochastic switched systems via finite abstractions
1997;Data collection and information presentation for optimal decision making by clinical managers--the Autocontrol Project.
2011;Learning and regularizing motion models for enhancing particle filter-based target tracking
2011;Perceived or not perceived: film character models for expressive NLG
2005;A Stochastic Approach to Phoneme and Accent Estimation
2011;Multimedia services differentiation in 4G mobile networks under use of situational priorities
1998;Adaptive filters in multiuser (MU) CDMA detection
2011;A secure perceptual hash algorithm for image content authentication
2014;Modeling Qualitative Assessments under the Belief Function Framework
2006;A Classification of E-Business Applications: Preliminary Results
2012;Graph matching via sequential monte carlo
2013;Hybrid Tabu Search for Fuzzy Job Shop
2012;Context mediation as a linked service
2005;05081 Abstracts Collection Foundations of Global Computing
2006;06121 Abstracts Collection -- Atomicity: A Unifying Concept in Computer Science
2014;Security Policy Monitoring of Composite Services
1981;A specification technique based on predicate transformers
2013;Nested Hierarchical Dirichlet Process for Nonparametric Entity-Topic Analysis
2011;Enhancing the computational collective intelligence within communities of practice using trust and reputation models
2011;Detecting unexpected correlation between a current topic and products from buzz marketing sites
2001;Research: Adaptive algorithm for mobile terminal power on/off state management
2008;BMI Based RHC Method for Wheelchair
2011;The evolution of cooperation in self-interested agent societies: a critical study
2009;Morphological Pre-Processing for Turkish to English Statistical Machine Translation
2007;Fast point-to-point shortest path queries on dynamic road networks with interfal data.
1993;A method for development of dialogue managers for natural language interfaces
2011;A probabilistic interpretation for a geometric similarity measure
2011;The neighborhood configuration model: a framework to distinguish topological relationships between complex volumes
2012;An automatic comparison between knowledge diagnostic techniques
2011;e-Government and the Elderly: A Two Country Comparison.
2009;A Comparison of Binding Technologies for Multi-Channel Access
2011;Generic constant-round oblivious sorting algorithm for MPC
2011;Towards incremental cycle analysis in ESMoL distributed control system models
2013;Identifying Gene Knockout Strategy Using Bees Hill Flux Balance Analysis (BHFBA) for Improving the Production of Succinic Acid and Glycerol in Saccharomyces cerevisiae
2010;Studies on Sustainable Design Strategies of the Product-Service System for the Web-Based English Learning
2002;TTS - A Treebank Tool Suite.
2009;Reversible anonymization of DICOM images using automatically generated policies.
2007;An HMM Acoustic Model Incorporating Various Additional Knowledge Sources
2009;Acoustic Emotion Recognition using Dynamic Bayesian Networks and Multi-Space Distributions
2012;Buy it - don't buy it: sentiment classification on amazon reviews using sentence polarity shift
2013;Design-Opportunities and Limitations on Additive Manufacturing Determined by a Suitable Test-Specimen
2013;Binary Tree based Chinese Word Segmentation
2014;A Strongly Consistent Transformation from UML Interactions to PEPA Nets
2011;MFCluster: mining maximal fault-tolerant constant row biclusters in microarray dataset
2011;Fuzzy UML and Petri nets modeling investigations on the pollution impact on the air quality in the vicinity of the Black Sea Constanta Romanian resort
2013;Formal Modelling, Analysis and Verification of Hybrid Systems
2003;New learning rules for the ASSOM network
2010;Exceeding the diffraction and the geometric limits of imaging systems: a review
2013;A balance storage nodes assignment for wireless sensor networks
2011;Prediction of CO and NOx Levels in Mexico City Using Associative Models
2007;Research Note: Generating parallel quasirandom sequences via randomization
1999;VC-Dimension Analysis of Object Recognition Tasks
2000;The BBN Byblos 2000 conversational Mandarin LVCSR system.
2011;Metacognitively guided study in the region of proximal learning
2013;Comparison between PSO and AIS on the Basis of Identification of Material Constants in Piezoelectrics
2009;Automating the Dissemination of Information Entities to Healthcare Professionals
2013;Random Spatial Structure of Geometric Deformations and Bayesian Nonparametrics
2014;Aspects of Human-Centred Design in HCI with Older Adults: Experiences from the Field
2012;Prototype based modelling for ordinal classification
2012;Visualisation de séquences d'événements.
2001;Stitching of 3-D Image Position Measurement System with 1-D Direction-sensitive Devices.
2012;Incremental process discovery
2014;Automated Reasoning in Deontic Logic
2012;Recurring element detection in movies
2012;What IS Can Do for Environmental Sustainability: A Report from CAiSE’11 Panel on Green and Sustainable IS
2012;Meeting Global Business Information Requirements with Enterprise Resource Planning Systems
1993;Parallelization of multiphase models for contaminant transport in porous media
2006;A Similarity and Fuzzy Logic-Based Approach to Cerebral Categorisation
2010;SyLaGen: an extendable tool environment for generating load
2011;Fundamental Frequency Estimation Using Modified Higher Order Moments and Multiple Windows
2014;Framework and Modular Infrastructure for Automation of Architectural Adaptation and Performance Optimization for HPC Systems
1969;A statistical study of visual resolution thresholds
2005;On the application of text input metrics to handwritten text input
2013;Enhancing Random Forests Performance in Microarray Data Classification
2010;Modeling and simulation of airship logistics heavy lift for military applications
1985;Case study: Distributed processing: a strategy for health care computing
2011;NotreDAM, a multi-user, web based digital asset management platform
2009;Rendering lunar eclipses
2010;Large crossing angles in circular layouts
2011;VarDB: high-performance warehouse processing with massive ordering and binary search
2012;Edge fault tolerance on sparse networks
2011;TASTE: a real-time software engineering tool-chain overview, status, and future
2011;Using a Wikipedia-based semantic relatedness measure for document clustering
2011;Propagating and aggregating trust with uncertainty measure
2013;Increasing recall of process model matching by improved activity label matching
2011;Center of Attention: How Facebook Users Allocate Attention across Friends
2012;The Rule-Based Approach to Czech Grammaticalized Alternations
2012;A Comparative Analysis on Edge Detection of Colloid Cyst: A Medical Imaging Approach*
2013;Three-modality registration for guidance of minimally invasive cardiac interventions
2012;Leveraging domain knowledge in multitask Bayesian network structure learning
2012;Combinational subsequence matching for human identification from general actions
2012;Dynamic virtual machine scheduling in clouds for architectural shared resources
2013;SVM-SVDD: a new method to solve data description problem with negative examples
2013;Computing Bounds of the MTTF for a Set of Markov Chains
1994;Results on controlling action with projective visualization
2011;Short Message Discussions: On The Conversational Nature Of Microblogging In A Large Consultancy Organisation
2013;Fast and Exact Mining of Probabilistic Data Streams
2005;Output Serialization for FPGA-based and Coarse-grained Processor Arrays
2011;Power-aware DBMS: potential and challenges
2006;Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks
2012;Using the transferable belief model for multimodal input fusion in companion systems
2007;Access control for sharing semantic data across desktops
2012;Dynamic race detection techniques for interrupt-driven programs
2004;A Pattern Language for Documenting Software Architectures
2008;Affective Computing and Medical Informatics: State Of The Art in Emotion- Aware Medical Applications
1993;The frame problem and knowledge-producing actions
2007;Simulation fidelity design informed by physiologically-based measurement tools
2013;Related HOG Features for Human Detection Using Cascaded Adaboost and SVM Classifiers
2009;Self-recovery Fragile Watermarking Using Block-Neighborhood Tampering Characterization
2011;Optimal bandwidth allocation in mesh-based peer-to-peer streaming networks
2011;Smart spaces: a metacognitive approach
2006;ATMOSPHERE REPRODUCTION OF THE LANDSCAPE IMAGE BY TEXTURE RECONSTRUCTION
2012;Duluth : Measuring Degrees of Relational Similarity with the Gloss Vector Measure of Semantic Relatedness
1993;Finite Element Computation of the Hydrodynamic Model of Semiconductor Devices.
2013;Novel Chromatic Pupillometer: Portable Pupillometry Diagnostic System
2014;Tight-loose Coupling of Bundled Capabilities: The Imbalanced Utilization of Emerging Digital Technologies in Newspaper Businesses
2011;Designing petri net supervisors for multi-agent systems from LTL specifications
2013;TLDRet: A Temporal Semantic Facilitated Linked Data Retrieval Framework
2012;XFormsDB: a declarative web application framework
2003;Pediatricians and personal digital assistants: what type are they using?
2013;Multi-Objective Optimization for Overlapping Community Detection
2005;A New Approach on Many Objective Diversity Measurement.
2004;Frequency-based Operators for Freeform Feature Shape Reuse
2013;Qualitative Interviews online stellen
1996;PROBABILISTIC GRAPH GRAMMARS
2011;Order preserving and shape prior constrained intra-retinal layer segmentation in optical coherence tomography
2012;Data mining office behavioural information from simple sensors
2014;Effects of Social Distance and Matching Message Orientation on Consumers’ Product Evaluation
2001;2-D Shape Decomposition into Overlapping Parts
2014;An Embedded 3D Face Recognition System Using a Dual Prism and a Camera
2014;Time Series Segmentation and Statistical Characterisation of the Spanish Stock Market Ibex-35 Index
2011;Identity-based server-aided decryption
2008;Automatic Rich Annotation of Large Corpus of Conversational transcribed speech: the Chunking Task of the EPAC Project
2012;A model for minimizing active processor time
2013;Inferring Hidden Trust Relationships in Social Networks for Encouraging Collaboration and Cooperation among Individuals
1983;Synthesizing least fixed point queries into non-recursive iterative programs
2001;Measuring an illusion: the influence of system performance on size perception in virtual environments
2005;A decision-theoretic approach to task assistance for persons with dementia
2012;Testing of IHSN c++ code and inclusion of new methods into sdcmicro
2012;FPGA paranoia: testing numerical properties of FPGA floating point IP-Cores
2016;Structure learning in Bayesian networks of a moderate size by efficient sampling
2012;Finding cross genome patterns in annotation graphs
2015;Fastest, average and quantile schedule
2014;E-voting Authentication with QR-codes
2011;Dynamic soundness in resource-constrained workflow nets
2013;Learning Associative Spatiotemporal Features with Non-negative Sparse Coding
2011;An argumentation framework for learning, information exchange, and joint-deliberation in multi-agent systems
2007;Decomposition of games for efficient reasoning
2014;Game Theoretic Attack Response Framework for Enterprise Networks
2007;Adaptive Algorithms for Online Decision Problems
2003;A revised algorithm for latent semantic analysis
2011;A Hierarchical Deterministic Key Pre-distribution for WSN Using Projective Planes
1977;A Recognition cone perceptual system: brief test results
1999;Research note: Security issues related to mobile code and agent-based systems
1985;Allgemeine Prinzipien des Software Engineering
1998;Analytical Model for the CMOS Short-Circuit Power Dissipation
2002;Propagation of multiple observations in QPNs revisited
2001;Multi-objective ranking of pareto-optimal scenarios for regional solid waste management in Central Greece
2007;Community-based Harmonious Media Space for a Group of Users
2008;Inference on missing values in genetic networks using high-throughput data
2012;Avoiding moving persons by using simple trajectory prediction and spatio temporal planning
2013;City 2.0 and tourism development
2014;Mobile Learning and Games: Experiences with Mobile Games Development for Children and Teenagers Undergoing Oncological Treatment
2012;UTD: Determining Relational Similarity Using Lexical Patterns
2012;Towards intra-operative PET for head and neck cancer: lymph node localization using high-energy probes
2010;Idea: opcode-sequence-based malware detection
2009;How to Sort a Train
2002;Manufacturing cost estimation for machined parts based on manufacturing features
2012;Extending a temporal defeasible argumentation framework with possibilistic weights
2014;Discovering Features Contexts from Images Using Random Indexing
2007;An Agent System for Bandwidth Allocation in Reservation-Based Networks Using Evolutionary Computing and Vickrey Auctions
2011;Theory vs. practice in the design and analysis of algorithms
2013;Shifting concepts to their associative concepts via bridges
2007;Efficient automatic selection of semantically-annotated building blocks for ERPs customizing
2011;Web Community Knowledge Extraction for myCBR 3
2012;Description of the Chord Protocol using ASMs Formalism
2010;A comparative study of constrained and unconstrained approaches for segmentation of speech signal
2014;Smart City or Smurfs City
2011;Contextual Awareness as Measure of Human-Information Interaction in Usability and Design
2006;Shallow Semantic Parsing Based on FrameNet, VerbNet and PropBank
2010;A 3D Indoor Pedestrian Simulator Using an Enhanced Floor Field Model
2014;Easy Modeling of Open Pit Mining Problems via Constraint Programming
2008;Diagramming the Argument Interchange Format
2013;Reducing Uncertainty in Navigation and Exploration
2013;COSMO - emulation of internet traffic: poster abstract
2011;Approximation algorithms for minimum energy multicast routing with reception cost in wireless sensor networks
2005;Counting solutions of CSPs: a structural approach
2011;Rainbow k-connection in Dense Graphs (Extended Abstract)
2011;Covering numbers in covering-based rough sets
2014;An empirical study of E-loyalty development process from the E-service quality experience: Testing the Etaliq scale
2000;Prototipado de interfaces de usuario a partir de escenarios y modelos UML.
2001;Reinventing Patient-centered Computing for the Twenty-first Century
1997;The Abstract Theory of Evolution of the Living
1997;Monotone labelings in polygonal tilings
2013;Conflict Coordination Based on the Transformation Bridge for Collaborative Product Performance Optimization
2011;Learning in a time-varying environment by making use of the stochastic approximation and orthogonal series-type kernel probabilistic neural network
2014;Design and Implementation of a Range-Based Formation Controller for Marine Robots
2011;2D to 3d image conversion based on classification of background depth profiles
2007;Securing network input via a trusted input proxy
2003;Developing a Model for Offshore Outsourcing
2005;The many faces of systems research: and how to evaluate them
2000;New Handoff Strategies in Microcell/Macrocell Overlaying Systems
2006;Linking the Gene Ontology with Social Ontology: A Prolegomena to the Ontology of Personhood
2011;Dynamic selection of negotiation protocol in multi-agent systems for disaster management
2014;An Assessment of Content Quality in Websites of Basic and Secondary Portuguese Schools
2000;Effektiver Informationsaustausch durch ORDBS-basiertes Web Content Management
2012;Transfer discriminant-analysis of canonical correlations for view-transfer action recognition
2017;An Alternating Direction Method Approach to Cloud Traffic Management
2011;Optimization for multi-thread data-flow software
2014;Trust and Consequences: A Visual Perspective
2014;The Errors of Our Ways: Using Metadata Quality Research to Understand Common Error Patterns in the Application of Name Headings
2013;Deciding Data Object Relevance for Business Process Model Abstraction
2011;Visual task inference using hidden Markov models
2011;Walk this way: a lightweight, data-driven walking synthesis algorithm
2012;Quality assessment, provenance, and the web of linked sensor data
1997;Detecting atmospheric regimes using cross-validated clustering
2010;Combining visual and textual modalities for multimedia ontology matching
2014;Introduction to the risk visualization as a service
2012;A connection router for the dynamic reconfiguration of FPGAs
2002;A knowledge-based approach to planning with incomplete information and sensing
2012;Rasterization system for mobile device
2012;Random Walk Weighting over SentiWordNet for Sentiment Polarity Detection on Twitter
1991;Efficient probabilistic inference for text retrieval
2013;Modeling the dynamics of dengue fever
2012;Increasing Symmetry Breaking by Preserving Target Symmetries
2003;Representing Temporal Ontology in Conceptual Graphs
2009;Categorizing News Articles Using NTC without Decomposition
2014;Modular Algorithm in Tile Self-assembly Model
2003;The design of XML-based internet security integrated system architecture
2002;Process-Oriented Interactive Simulation of Software Acquisition Projects
2013;Efficient Domain Decomposition of Dissipative Particle Dynamics via Choice of Pseudorandom Number Generator
2008;DYNAMIC SLA NEGOTIATION BASED ON WS-AGREEMENT
2007;Whose Idea Was This, and Why Does it Matter? Attributing Scientific Work to Citations
2013;Partial Approximation of Multisets and Its Applications in Membrane Computing
2005;Classification of MPEG VBR video data using gradient-based FCM with divergence measure
2011;On the problem of finding the least number of features by L1-norm minimisation
2012;4M-Model based bionic design of artificial skeletal muscle actuated by SMA
1999;Optimization of distributed SgmlQL queries
2012;Beware the parameters: estimation of distribution algorithms applied to circles in a square packing
2009;IT Infusion and its Performance Impacts: An Empirical Analysis of eProcurement in the Service Industry
2013;Web-Based Solution for Acquisition, Processing, Archiving and Diffusion of Endoscopy Studies
2010;User’s Satisfaction of Kuwait E-Government Portal: Organization of Information in Particular
1982;Event shape diagrams
2011;An empirical study of SLDA for information retrieval
2007;Zhang neural network for online solution of time-varying sylvester equation
2012;Detecting and tracking motion of myxococcus xanthus bacteria in swarms
2006;Plausible Environment Reconstruction Using Bayesian Networks
2011;Indefinite LQ Optimal Control for Systems with Multiplicative Noises: The Incomplete Information Case
2013;On monadic parametricity of second-order functionals
2014;Development and evaluation of a memory clinic information system.
2010;Measuring cumulative understanding: item formats
2012;Connectivity network breakdown predicts imminent volumetric atrophy in early mild cognitive impairment
2013;Optimal interdiction of attack plans
1997;Integrated text categorisation and information extraction using pattern matching and linguistic processing
2012;Data management in a modern ITS: problems and solutions
2013;The Piggy Bank Cryptographic Trope
2007;Traffic light control through agent-based coordination
2011;The RST Spanish Treebank On-line Interface
2010;Emulation of random output simulators
1969;Robot control strategy
2012;Segmentation and classification of side-scan sonar data
1986;A relational representation of modification
2013;Checking Out: Download and Digital Library Exchange for Complex Objects
2011;Spatio-temporal similarity of web user session trajectories and applications in dark web research
2006;A framework for performance evaluation of parallel applications on the Grid
1997;A Taxonomy of Internet Communication Tools
2013;Training Log-Linear Acoustic Models in Higher-Order Polynomial Feature Space for Speech Recognition
2003;Improving performance of a multiple classifier system using self-generating neural networks
2004;An algorithm for knowledge base extraction
2008;Experiments with Rough Set Approach to Face Recognition
2003;IMGT-ONTOLOGY : gestion et découverte de connaissances au sein d'IMGT.
2011;Hybrid analytical and ann-based modelling of temperature sensors nonlinear dynamic properties
2012;An improved stereo matching algorithm with ground plane and temporal smoothness constraints
1997;Machine Learning for Information Extraction
2005;Efficient sampling in relational feature spaces
2011;Experience explorer: context-based browsing of personal media
2013;Resistance to bribery when aggregating soft constraints
2012;Secure accumulators from euclidean rings without trusted setup
2014;Process Engine Selection Support
2013;Development of an Unconventional Unmanned Coaxial Rotorcraft: GremLion
2000;Error Analysis of Automatic Speech Recognition Using Principal Direction Divisive Partitioning
1999;Viewing business-process security from different perspectives
2013;A bacterial colony chemotaxis algorithm with self-adaptive mechanism
2011;Improved TCP performance during the upward vertical handover using an IEEE 802.21 MIHF framework
2011;Selection of GO-Based semantic similarity measures through AMDE for predicting protein-protein interactions
2012;A lazy man's way to part-of-speech tagging
2004;Optimally stable multivariate bases
2013;Outsourcing location selection with SODA: a requirements based decision support methodology and tool
1998;Knowledge interpolation: A simple approach to rapid symbolic reasoning
2011;NBTI mitigation by giving random scan-in vectors during standby mode
2012;Security-Effective fast authentication mechanism for network mobility in proxy mobile IPv6 networks
2011;A novel approach for interacting with linked open data
2012;Representations of q-orthogonal polynomials
2011;The south zone: distributed algorithms for alliances
2012;Spatio-Temporal clustering model for multi-object tracking through occlusions
2011;Effect of spinal cord injury on nonlinear complexity of skin blood flow oscillations
1976;Boundary flux estimates for elliptic problems by the perturbed variational method
2011;Analysis of key installation protection using computerized red teaming
2011;Effective geographic routing in wireless sensor networks with innacurate location information
2006;The measurable belief of trust in social networks
2011;Extraction sous Contraintes d'Ensembles de Cliques Homogènes
2013;Estimation of Operator Input and Output Workload in Complex Human-Machine-Systems for Usability Issues with iFlow
1984;Built-in test for CMOS circuits
2007;An efficient Bi-directional flooding in wireless sensor networks
2005;Catoms: moving robots without moving parts
2000;The interaction between individuals' immersive tendencies and the sensation of presence in a virtual environment
2006;Fighting phishing at the user interface
2012;Comparative study of joint decision-making on two visual cognition systems using combinatorial fusion
2012;Protecting Software as a Service in the Clouds by Validation
2013;The link between inclusive design and innovation: some key elements
2014;On Harmonic CCG and Pregroup Grammars
2003;CSE: a C++ servlet environment for high-performance web applications
2014;From Good to Better: Using Contextual Shifts to Define Preference in Terms of Monadic Value
2004;SIMPLE-SEMI-CONDITIONAL VERSIONS OF MATRIX GRAMMARS WITH A REDUCED REGULATING MECHANISM
2014;Conditions for viral influence spreading through correlated multiplex networks
2014;Association rule hiding based on evolutionary multi-objective optimization by removing items
2007;A fault-tolerant communication scheme for regular cluster networks
